	업종명	업소명	소재지지번	법인명	longitude	latitude	업태명	프랜차이저
204	휴게음식점	(주)에프앤에프홍대점(MLB)	서울특별시 마포구 서교동  360번지 2호  4층	주식회사 에프앤에프	126.92408490000001	37.551182	커피숍	0
205	휴게음식점	양말샵	서울특별시 마포구 서교동  375번지 45호	(주)진스네트웍스	126.91869820000001	37.554533299999996	커피숍	0
206	휴게음식점	스타벅스 합정폴리스R	서울특별시 마포구 서교동  490번지  메세나폴리스	(주)스타벅스커피코리아	126.9133225	37.5510614	커피숍	1
207	휴게음식점	스튜디오애플	서울특별시 마포구 서교동  377번지 26호	주식회사 비전비엔피	126.9171334	37.5531755	커피숍	0
208	휴게음식점	하루	서울특별시 마포구 서교동  383번지 2호		126.91265359999998	37.5522631	커피숍	0
209	휴게음식점	홍루이젠연남동점	서울특별시 마포구 동교동  198번지 19호		126.9236138	37.5598592	기타 휴게음식점	0
210	휴게음식점	커피디지(홍대점)	서울특별시 마포구 서교동  343번지 6호		126.9252581	37.553421	기타 휴게음식점	0
211	휴게음식점	피나클커피	서울특별시 마포구 서교동  400번지 21호		126.9188592	37.549263700000004	기타 휴게음식점	0
212	휴게음식점	망원동내커피 창비점	서울특별시 마포구 서교동  475번지 34호  창비서교빌딩		126.9115249	37.5553429	커피숍	0
213	휴게음식점	베이브(VAVE)	서울특별시 마포구 동교동  203번지 30호  우퍼 빌딩		126.92103130000001	37.557636200000005	기타 휴게음식점	0
214	휴게음식점	고심	서울특별시 마포구 서교동  345번지 27호		126.92343490000002	37.5543585	기타 휴게음식점	0
215	휴게음식점	칼마토커피라운지(calmato coffee lounge)	서울특별시 마포구 동교동  188번지 24호  이끼		126.9317537	37.5549711	기타 휴게음식점	0
216	휴게음식점	세븐일레븐 서교2점B	서울특별시 마포구 서교동  351번지 9호	주식회사 바이더웨이	126.92018590000002	37.5550452	기타 휴게음식점	0
217	휴게음식점	슬롭커피(SLOb COFFEE)	서울특별시 마포구 동교동  166번지 10호  1층		126.9247611	37.556892600000005	커피숍	0
218	휴게음식점	더벤티	서울특별시 마포구 동교동  163번지 5호		126.92289140000001	37.5549293	기타 휴게음식점	0
219	휴게음식점	세븐일레븐홍대중앙점	서울특별시 마포구 서교동  347번지 21호  기린빌딩		126.9204192	37.551736	기타 휴게음식점	0
220	휴게음식점	유로코 피자 마포홍대점	서울특별시 마포구 서교동  458번지 22호  광남벨라스2차아파트-101		126.9226696	37.5585903	기타 휴게음식점	0
221	휴게음식점	마룬차(MAROON CHA)	서울특별시 마포구 서교동  330번지 18호  1층일부		126.9269895	37.556113700000004	기타 휴게음식점	0
222	휴게음식점	토닥토닥(힐링카페)	서울특별시 마포구 동교동  165번지 1호  미래프라자  2층일부	주식회사 마이다스컨설팅	126.9241417	37.556701700000005	기타 휴게음식점	0
223	휴게음식점	뚜바쏘(TU VASO)	서울특별시 마포구 서교동  438번지 21호		126.91072849999999	37.5573208	기타 휴게음식점	0
224	휴게음식점	세븐일레븐 합정역점	서울특별시 마포구 서교동  394번지 25호  동양한강트레벨	주식회사 코리아세븐	126.915015	37.5497249	기타 휴게음식점	0
225	휴게음식점	디스이즈네버댓	서울특별시 마포구 서교동  368번지 22호  서문빌딩 1층 101호	제이케이앤디 주식회사	126.91978030000001	37.5515437	기타 휴게음식점	0
226	휴게음식점	씨유 마포제일점	서울특별시 마포구 서교동  441번지 17호  1층일부		126.9099824	37.5564805	기타 휴게음식점	0
227	휴게음식점	바네스	서울특별시 마포구 동교동  147번지 5호  지1층일부		126.9254132	37.5594052	기타 휴게음식점	0
228	휴게음식점	어카운타빌라버디(accountabilabuddy_cafe)	서울특별시 마포구 동교동  113번지 37호		126.92671409999998	37.5614273	기타 휴게음식점	0
229	휴게음식점	씨유 홍대3호점	서울특별시 마포구 서교동  328번지 13호  1층		126.9289772	37.55498920000001	기타 휴게음식점	0
230	휴게음식점	만랩커피 홍대입구점	서울특별시 마포구 서교동  327번지 46호		126.9292818	37.555054999999996	기타 휴게음식점	0
231	휴게음식점	완포 티 샵(WanPo Tea Shop)	서울특별시 마포구 동교동  147번지 26호	주식회사 완포인터내셔널홀딩스리미티드	126.92548090000001	37.5595734	기타 휴게음식점	0
232	휴게음식점	카페조？	서울특별시 마포구 동교동  197번지 34호		126.92290449999999	37.5601473	기타 휴게음식점	0
233	휴게음식점	필름	서울특별시 마포구 동교동  146번지 8호  한국특허정보원빌딩		126.9263081	37.5598958	기타 휴게음식점	0
234	휴게음식점	소림커피	서울특별시 마포구 서교동  447번지 9호		126.91946340000001	37.5562505	기타 휴게음식점	0
235	휴게음식점	투썸플레이스 홍대걷고싶은거리점	서울특별시 마포구 동교동  163번지 11호		126.92266219999999	37.554730799999994	기타 휴게음식점	1
236	휴게음식점	비엔씨매니아 홍대점	서울특별시 마포구 서교동  358번지 121호  철록헌		126.9212976	37.5490246	기타 휴게음식점	0
237	휴게음식점	카페로세토	서울특별시 마포구 서교동  378번지 7호  한웅빌딩 1층일부		126.91640929999998	37.5521417	기타 휴게음식점	0
238	휴게음식점	씨유에이케이&홍대점	서울특별시 마포구 동교동  190번지 1호  애경타워		126.92635729999999	37.557818	기타 휴게음식점	0
239	휴게음식점	카페오월일일	서울특별시 마포구 서교동  475번지 1호  고래빌딩		126.91198529999998	37.5560412	기타 휴게음식점	0
240	휴게음식점	낮인더무드(낮 in the mood)	서울특별시 마포구 서교동  396번지 54호		126.9174037	37.549199	기타 휴게음식점	0
241	휴게음식점	씨유(홍익인간점)	서울특별시 마포구 동교동  155번지 27호  효성홍익인간오피스텔		126.92808909999998	37.5639663	기타 휴게음식점	0
242	휴게음식점	이마트24서교초점	서울특별시 마포구 서교동  332번지 12호		126.92596599999999	37.554958299999996	기타 휴게음식점	0
243	휴게음식점	GS25서교호호점	서울특별시 마포구 서교동  458번지 2호		126.9145945	37.557105	기타 휴게음식점	0
244	휴게음식점	블랙티드	서울특별시 마포구 동교동  154번지 5호	주식회사 투에프디	126.9249612	37.5588794	기타 휴게음식점	0
245	휴게음식점	반지하커피	서울특별시 마포구 서교동  411번지 9호		126.921453	37.5489532	기타 휴게음식점	0
246	휴게음식점	라헬의부엌(홍대점)	서울특별시 마포구 서교동  333번지 6호		126.9273159	37.555606700000006	기타 휴게음식점	0
247	휴게음식점	브리즈PC방	서울특별시 마포구 동교동  162번지 6호  스칼렛빌딩		126.9226455	37.5555758	기타 휴게음식점	0
248	휴게음식점	지에스25마포한우물점	서울특별시 마포구 서교동  440번지 15호  맨토스빌딩		126.9097412	37.5570369	기타 휴게음식점	0
249	휴게음식점	투사이즈 코리아(Two Sizes Korea)	서울특별시 마포구 서교동  358번지 111호  대유빌딩		126.9223753	37.5532001	기타 휴게음식점	0
250	휴게음식점	리플로우커피	서울특별시 마포구 동교동  197번지 15호	주식회사 그랜드얼라인먼트	126.9227351	37.560047600000004	기타 휴게음식점	0
251	휴게음식점	에프알씨스위트롤	서울특별시 마포구 동교동  186번지 16호		126.9324882	37.55513	기타 휴게음식점	0
252	휴게음식점	번역가의 서재	서울특별시 마포구 서교동  457번지 11호		126.9142342	37.5576	기타 휴게음식점	0
253	휴게음식점	커피언탑	서울특별시 마포구 서교동  332번지 3호  JMG빌딩		126.92660659999999	37.5559039	기타 휴게음식점	0
254	휴게음식점	카페어스(Cafe US)	서울특별시 마포구 서교동  401번지 15호		126.9193959	37.5485415	기타 휴게음식점	0
255	휴게음식점	흑화당 홍대2호점	서울특별시 마포구 동교동  163번지 1호		126.9231455	37.55519839999999	기타 휴게음식점	0
256	휴게음식점	모시모시	서울특별시 마포구 동교동  163번지 6호		126.92281409999998	37.5548755	기타 휴게음식점	0
257	휴게음식점	주식회사 춘지코리아	서울특별시 마포구 서교동  340번지 2호	주식회사 춘지코리아	126.9260979	37.5545216	기타 휴게음식점	0
258	휴게음식점	이마트24홍대서교점	서울특별시 마포구 서교동  328번지 27호		126.9276182	37.5557599	기타 휴게음식점	0
259	휴게음식점	긱스타	서울특별시 마포구 서교동  327번지 11호		126.92993840000001	37.5548078	기타 휴게음식점	0
260	휴게음식점	반미362 본점	서울특별시 마포구 동교동  155번지 17호	(주)케이푸드코리아코퍼레이션	126.92456499999999	37.5579369	기타 휴게음식점	0
261	휴게음식점	당인리책발전소	서울특별시 마포구 서교동  475번지 26호		126.9111004	37.555639299999996	기타 휴게음식점	0
262	휴게음식점	텍스쳐 커피	서울특별시 마포구 서교동  356번지 2호	주식회사 엔컴	126.9221939	37.55424	기타 휴게음식점	0
263	휴게음식점	잘생김밥	서울특별시 마포구 서교동  368번지 40호		126.9200378	37.5515803	기타 휴게음식점	0
264	휴게음식점	빌롱드	서울특별시 마포구 동교동  177번지 16호  파크뷰빌딩	주식회사 자락당	126.92973740000001	37.5562756	기타 휴게음식점	0
265	휴게음식점	우드앤티	서울특별시 마포구 서교동  326번지 29호		126.93008959999999	37.555468700000006	기타 휴게음식점	0
266	휴게음식점	로스팅마스터즈2	서울특별시 마포구 서교동  382번지 16호  도담		126.9138103	37.5528864	기타 휴게음식점	0
267	휴게음식점	마미팬케이크홍대본점	서울특별시 마포구 서교동  346번지 51호	주식회사 엘에스씨컴퍼니	126.92364850000001	37.554537100000005	기타 휴게음식점	0
268	휴게음식점	지에스25 서교명품점	서울특별시 마포구 서교동  379번지 1호		126.91700929999999	37.5529149	기타 휴게음식점	0
269	휴게음식점	자미당 연남점	서울특별시 마포구 동교동  197번지 4호		126.92239440000002	37.559104700000006	기타 휴게음식점	0
270	휴게음식점	19평 거실	서울특별시 마포구 동교동  113번지 92호  한화생명 동교동 주택	셰어하우스우주 주식회사	126.9262413	37.560376899999994	기타 휴게음식점	0
271	휴게음식점	뜨개쟁이 카페	서울특별시 마포구 서교동  463번지 32호		126.9184298	37.5546264	기타 휴게음식점	0
272	휴게음식점	노브랜드버거 홍대점	서울특별시 마포구 서교동  356번지 1호	주식회사 신세계푸드	126.92195190000001	37.5543874	기타 휴게음식점	0
273	휴게음식점	아트아치	서울특별시 마포구 서교동  403번지 5호	주식회사 디노마드	126.92050990000001	37.5496852	기타 휴게음식점	0
274	휴게음식점	더블에그스	서울특별시 마포구 서교동  333번지 17호		126.9265189	37.554676799999996	기타 휴게음식점	0
275	휴게음식점	더곳커피컴퍼니	서울특별시 마포구 서교동  396번지 51호		126.91765520000001	37.5497294	기타 휴게음식점	0
276	휴게음식점	샐러디 합정역점	서울특별시 마포구 서교동  393번지 1호		126.91514029999999	37.550996600000005	기타 휴게음식점	0
277	휴게음식점	카페 유웨니스(juvenis)	서울특별시 마포구 동교동  177번지 15호		126.9294878	37.556400399999994	커피숍	0
278	휴게음식점	땡쓰 어 라이크 애견카페	서울특별시 마포구 서교동  364번지 1호		126.9220098	37.5518569	커피숍	0
279	휴게음식점	씨유 노고산힐	서울특별시 마포구 노고산동  12번지 74호		126.9388072	37.553750799999996	기타 휴게음식점	0
280	휴게음식점	밥도둑들	서울특별시 마포구 서교동  328번지 60호		126.92886909999999	37.5552658	기타 휴게음식점	0
281	휴게음식점	스모어마켓	서울특별시 마포구 서교동  358번지 80호	아이디어플랩 유한회사	126.92321770000001	37.553012200000005	기타 휴게음식점	0
282	휴게음식점	이이알티 베이크샵(eert bake shop)	서울특별시 마포구 서교동  328번지 12호		126.9289774	37.5551289	기타 휴게음식점	0
283	휴게음식점	카페소담	서울특별시 마포구 서교동  474번지 28호		126.9135847	37.5564182	커피숍	0
284	휴게음식점	씨유서교보석점	서울특별시 마포구 서교동  484번지 22호		126.9137581	37.553204	기타 휴게음식점	0
285	휴게음식점	폰드 커피(Fond coffee)	서울특별시 마포구 서교동  468번지 20호  아트림		126.91412460000001	37.556106899999996	기타 휴게음식점	0
286	휴게음식점	씨 더 라이트	서울특별시 마포구 동교동  169번지 29호		126.9254433	37.556680799999995	기타 휴게음식점	0
287	휴게음식점	콤마스터디카페	서울특별시 마포구 동교동  182번지 7호		126.9307656	37.5559218	기타 휴게음식점	0
288	휴게음식점	885COFFEE	서울특별시 마포구 서교동  9번지 16호		126.93246450000001	37.5546469	기타 휴게음식점	0
289	휴게음식점	무유(MUYU)	서울특별시 마포구 서교동  402번지 8호  서교빌딩		126.91692479999999	37.5512986	기타 휴게음식점	0
290	휴게음식점	GS25 서교리치점	서울특별시 마포구 서교동  476번지 14호		126.91135520000002	37.55500920000001	기타 휴게음식점	0
291	휴게음식점	카페 두시	서울특별시 마포구 서교동  409번지 14호		126.9214752	37.5491435	기타 휴게음식점	0
292	휴게음식점	러브 이즈 아트 아틀리에(Love Is Art atelier)	서울특별시 마포구 동교동  177번지 9호		126.92944150000001	37.5565495	기타 휴게음식점	0
293	휴게음식점	작지만 작지않은	서울특별시 마포구 서교동  402번지 3호		126.9202828	37.5487208	기타 휴게음식점	0
294	휴게음식점	샌드프레소 스페셜티 홍대점	서울특별시 마포구 서교동  338번지 18호	주식회사 동원홈푸드	126.92468629999999	37.5528076	기타 휴게음식점	0
295	휴게음식점	알앤커피	서울특별시 마포구 서교동  386번지 13호		126.91484129999999	37.5517164	기타 휴게음식점	0
296	휴게음식점	원유로 스페셜티 홍대점	서울특별시 마포구 서교동  344번지 6호  칼리오페		126.9243645	37.5534178	기타 휴게음식점	0
297	휴게음식점	마리올라 타임즈 홍대점	서울특별시 마포구 서교동  371번지 23호	주식회사 글로벌오더	126.9200847	37.5533503	기타 휴게음식점	0
298	휴게음식점	와이쿠페 홍대직영점	서울특별시 마포구 서교동  344번지 15호	주식회사 비프로젝트	126.92401869999999	37.553268200000005	기타 휴게음식점	0
299	휴게음식점	스페이스 홍	서울특별시 마포구 서교동  463번지 28호		126.91805790000001	37.5551446	기타 휴게음식점	0
300	휴게음식점	로우필름	서울특별시 마포구 서교동  404번지 31호		126.91993319999999	37.549653799999994	기타 휴게음식점	0
301	휴게음식점	메디람케어	서울특별시 마포구 서교동  353번지 7호  디키즈코리아	주식회사 메디람케어	126.91975500000001	37.55431859999999	기타 휴게음식점	0
302	휴게음식점	지에스25 서교임오	서울특별시 마포구 서교동  247번지 14호		126.9174634	37.5585253	기타 휴게음식점	0
303	휴게음식점	할리스커피 홍대역2번출구점	서울특별시 마포구 동교동  158번지 26호		126.92309099999999	37.5577307	기타 휴게음식점	1
304	휴게음식점	ROSS COFFEE	서울특별시 마포구 서교동  375번지 24호		126.91780800000001	37.55387460000001	기타 휴게음식점	0
305	휴게음식점	뮤즈(MUSE)	서울특별시 마포구 서교동  397번지 13호		126.9180793	37.54998459999999	기타 휴게음식점	0
306	휴게음식점	더빅	서울특별시 마포구 서교동  444번지 17호		126.9121899	37.5538014	기타 휴게음식점	0
307	휴게음식점	플라잉 웨일	서울특별시 마포구 서교동  476번지 32호		126.9125314	37.554754200000005	기타 휴게음식점	0
308	휴게음식점	젤라떼리아 에따	서울특별시 마포구 동교동  200번지 1호		126.9218578	37.558010499999995	기타 휴게음식점	0
309	휴게음식점	피에스타7(FIESTA7)	서울특별시 마포구 동교동  164번지 18호		126.9238853	37.555935	기타 휴게음식점	0
310	휴게음식점	카페삼	서울특별시 마포구 서교동  362번지 15호	주식회사 포스3303	126.9232422	37.5517086	기타 휴게음식점	0
311	휴게음식점	쿠앙플	서울특별시 마포구 서교동  342번지 1호		126.92583700000002	37.5541633	기타 휴게음식점	0
